lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,value,opponent,site_player_id,sigma,sigma_source,stack_target
1,QB,00-0033106,Jared Goff,QB,DET,7800,17.18279682102844,2.2,NO,133104-38435,7.5669,statline_mc+recal_10_4b,
1,DEF,DST_TEN,Tennessee Titans,DEF,TEN,3200,9.863017803,3.08,NYJ,133104-12534,6.315,dst_simulated_session_10_4,
1,RB1,00-0039139,Jahmyr Gibbs,RB,DET,9100,20.128212942732816,2.21,NO,133104-129368,9.9702,statline_mc+recal_10_4b,
1,RB2,00-0036223,Jonathan Taylor,RB,IND,8600,15.425905514051768,1.79,BAL,133104-89675,9.1135,statline_mc+recal_10_4b,
1,WR1,00-0036963,Amon-Ra St. Brown,WR,DET,8600,15.67256723025235,1.82,NO,133104-86997,8.3601,statline_mc+recal_10_4b,
1,WR2,00-0034960,Jakobi Meyers,WR,JAX,5800,8.335419400853814,1.44,CLE,133104-63634,6.7638,statline_mc+recal_10_4b,
1,WR3,00-0039491,Jalen Coker,WR,CAR,5400,7.516630848116507,1.39,CHI,133104-201547,6.6955,statline_mc+recal_10_4b,
1,TE,00-0040126,Colston Loveland,TE,CHI,6000,12.190034469189497,2.03,CAR,133104-166588,7.4459,statline_mc+recal_10_4b,
1,FLEX,00-0036919,Kenny Gainwell,RB,TB,5500,11.577786744282752,2.11,CIN,133104-90912,7.9314,statline_mc+recal_10_4b,
2,QB,00-0033106,Jared Goff,QB,DET,7800,17.18279682102844,2.2,NO,133104-38435,7.5669,statline_mc+recal_10_4b,
2,DEF,DST_TEN,Tennessee Titans,DEF,TEN,3200,9.863017803,3.08,NYJ,133104-12534,6.315,dst_simulated_session_10_4,
2,RB1,00-0039139,Jahmyr Gibbs,RB,DET,9100,20.128212942732816,2.21,NO,133104-129368,9.9702,statline_mc+recal_10_4b,
2,RB2,00-0036223,Jonathan Taylor,RB,IND,8600,15.425905514051768,1.79,BAL,133104-89675,9.1135,statline_mc+recal_10_4b,
2,WR1,00-0036963,Amon-Ra St. Brown,WR,DET,8600,15.67256723025235,1.82,NO,133104-86997,8.3601,statline_mc+recal_10_4b,
2,WR2,00-0030279,Keenan Allen,WR,IND,5700,8.23680153606191,1.45,BAL,133104-29253,6.6452,statline_mc+recal_10_4b,
2,WR3,00-0039491,Jalen Coker,WR,CAR,5400,7.516630848116507,1.39,CHI,133104-201547,6.6955,statline_mc+recal_10_4b,
2,TE,00-0040126,Colston Loveland,TE,CHI,6000,12.190034469189497,2.03,CAR,133104-166588,7.4459,statline_mc+recal_10_4b,
2,FLEX,00-0036919,Kenny Gainwell,RB,TB,5500,11.577786744282752,2.11,CIN,133104-90912,7.9314,statline_mc+recal_10_4b,
3,QB,00-0033106,Jared Goff,QB,DET,7800,17.18279682102844,2.2,NO,133104-38435,7.5669,statline_mc+recal_10_4b,
3,DEF,DST_TEN,Tennessee Titans,DEF,TEN,3200,9.863017803,3.08,NYJ,133104-12534,6.315,dst_simulated_session_10_4,
3,RB1,00-0039139,Jahmyr Gibbs,RB,DET,9100,20.128212942732816,2.21,NO,133104-129368,9.9702,statline_mc+recal_10_4b,
3,RB2,00-0036919,Kenny Gainwell,RB,TB,5500,11.577786744282752,2.11,CIN,133104-90912,7.9314,statline_mc+recal_10_4b,
3,WR1,00-0036963,Amon-Ra St. Brown,WR,DET,8600,15.67256723025235,1.82,NO,133104-86997,8.3601,statline_mc+recal_10_4b,
3,WR2,00-0039064,Zay Flowers,WR,BAL,7300,11.39557409961374,1.56,IND,133104-112295,7.8888,statline_mc+recal_10_4b,
3,WR3,00-0034960,Jakobi Meyers,WR,JAX,5800,8.335419400853814,1.44,CLE,133104-63634,6.7638,statline_mc+recal_10_4b,
3,TE,00-0040126,Colston Loveland,TE,CHI,6000,12.190034469189497,2.03,CAR,133104-166588,7.4459,statline_mc+recal_10_4b,
3,FLEX,00-0036275,D'Andre Swift,RB,CHI,6600,11.402580593583394,1.73,CAR,133104-91598,8.1946,statline_mc+recal_10_4b,
4,QB,00-0033106,Jared Goff,QB,DET,7800,17.18279682102844,2.2,NO,133104-38435,7.5669,statline_mc+recal_10_4b,
4,DEF,DST_TEN,Tennessee Titans,DEF,TEN,3200,9.863017803,3.08,NYJ,133104-12534,6.315,dst_simulated_session_10_4,
4,RB1,00-0039139,Jahmyr Gibbs,RB,DET,9100,20.128212942732816,2.21,NO,133104-129368,9.9702,statline_mc+recal_10_4b,
4,RB2,00-0036919,Kenny Gainwell,RB,TB,5500,11.577786744282752,2.11,CIN,133104-90912,7.9314,statline_mc+recal_10_4b,
4,WR1,00-0036963,Amon-Ra St. Brown,WR,DET,8600,15.67256723025235,1.82,NO,133104-86997,8.3601,statline_mc+recal_10_4b,
4,WR2,00-0039064,Zay Flowers,WR,BAL,7300,11.39557409961374,1.56,IND,133104-112295,7.8888,statline_mc+recal_10_4b,
4,WR3,00-0030279,Keenan Allen,WR,IND,5700,8.23680153606191,1.45,BAL,133104-29253,6.6452,statline_mc+recal_10_4b,
4,TE,00-0040126,Colston Loveland,TE,CHI,6000,12.190034469189497,2.03,CAR,133104-166588,7.4459,statline_mc+recal_10_4b,
4,FLEX,00-0036275,D'Andre Swift,RB,CHI,6600,11.402580593583394,1.73,CAR,133104-91598,8.1946,statline_mc+recal_10_4b,
5,QB,00-0033106,Jared Goff,QB,DET,7800,17.18279682102844,2.2,NO,133104-38435,7.5669,statline_mc+recal_10_4b,
5,DEF,DST_TEN,Tennessee Titans,DEF,TEN,3200,9.863017803,3.08,NYJ,133104-12534,6.315,dst_simulated_session_10_4,
5,RB1,00-0039139,Jahmyr Gibbs,RB,DET,9100,20.128212942732816,2.21,NO,133104-129368,9.9702,statline_mc+recal_10_4b,
5,RB2,00-0032764,Derrick Henry,RB,BAL,8300,14.194488405856342,1.71,IND,133104-39280,9.3268,statline_mc+recal_10_4b,
5,WR1,00-0036963,Amon-Ra St. Brown,WR,DET,8600,15.67256723025235,1.82,NO,133104-86997,8.3601,statline_mc+recal_10_4b,
5,WR2,00-0034960,Jakobi Meyers,WR,JAX,5800,8.335419400853814,1.44,CLE,133104-63634,6.7638,statline_mc+recal_10_4b,
5,WR3,00-0030279,Keenan Allen,WR,IND,5700,8.23680153606191,1.45,BAL,133104-29253,6.6452,statline_mc+recal_10_4b,
5,TE,00-0040126,Colston Loveland,TE,CHI,6000,12.190034469189497,2.03,CAR,133104-166588,7.4459,statline_mc+recal_10_4b,
5,FLEX,00-0036919,Kenny Gainwell,RB,TB,5500,11.577786744282752,2.11,CIN,133104-90912,7.9314,statline_mc+recal_10_4b,
6,QB,00-0033106,Jared Goff,QB,DET,7800,17.18279682102844,2.2,NO,133104-38435,7.5669,statline_mc+recal_10_4b,
6,DEF,DST_TEN,Tennessee Titans,DEF,TEN,3200,9.863017803,3.08,NYJ,133104-12534,6.315,dst_simulated_session_10_4,
6,RB1,00-0039139,Jahmyr Gibbs,RB,DET,9100,20.128212942732816,2.21,NO,133104-129368,9.9702,statline_mc+recal_10_4b,
6,RB2,00-0036919,Kenny Gainwell,RB,TB,5500,11.577786744282752,2.11,CIN,133104-90912,7.9314,statline_mc+recal_10_4b,
6,WR1,00-0036963,Amon-Ra St. Brown,WR,DET,8600,15.67256723025235,1.82,NO,133104-86997,8.3601,statline_mc+recal_10_4b,
