player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available
00-0038117,Wan'Dale Robinson,WR,TEN,4600,44133040,16.3185,16.3185,1.0,0.7251663054039913,11.833607724248358,PHI,16.17,39.5,1.0,1.0,6.999,statline_mc+recal_10_4b,5.735717080821372,20.94664395130401,0.0,0.0,0.0,0.083,0.3742698774779145,0.002,5.5045,3.5215,30.815661613700097,0.18775,7.948243149117801,3.8853645751305566,14.2,,60.2535853976532,4.188098578901917,1.4029438247409929,,classic,True
00-0036410,Tee Higgins,WR,CIN,6100,44132990,12.2559,12.2559,1.0,0.9641976231407429,11.817067307373783,HOU,21.5,45.5,1.0,1.0,7.7995,statline_mc+recal_10_4b,3.9441881228041678,23.666730034674337,0.0,0.0,0.0,0.06625,0.3940070756366938,0.00325,5.9295,3.547,46.21554076014679,0.25675,10.10820478357835,1.7088625237954336,14.3,,73.75488917861799,2.523765111417593,3.1042343567127477,,classic,True
00-0041027,Jeremiyah Love,RB,ARI,5900,44132686,14.0602,14.0602,1.0,0.8283130278795126,11.64624425424247,SEA,18.47,40.89,1.0,1.0,7.3496,statline_mc+recal_10_4b,4.202857962564609,22.177623484061343,0.0,0.0,0.0,9.779,33.21179871716456,0.2985,3.052,2.21825,14.944228551848704,0.0675,9.420102726901327,2.2261415273411433,0.0,,61.41923076923077,1.3422425724291558,1.1568199043345282,,classic,True
00-0039338,Brock Bowers,TE,LV,6600,44133444,14.0665,14.0665,1.0,0.8269676358472232,11.632523915690115,LAC,18.44,43.5,0.0,0.0,5.8788,statline_mc+recal_10_4b,6.459090073489969,18.59574713434095,0.0,0.0,0.0,0.0,0.0,0.0,4.0865,2.7235,24.777632864945076,0.195,6.462513286494508,5.170010629195607,15.2,,67.00129065565307,0.9195084175761559,1.1809923342805846,,classic,True
00-0039917,Michael Penix Jr.,QB,ATL,4700,44132592,12.6269,12.6269,1.0,0.9193512220644292,11.608551677176838,CAR,20.5,43.5,0.0,0.0,7.7384,statline_mc+recal_10_4b,2.9648962384983095,22.47213763866738,30.614,203.64582059733448,1.28575,1.30725,4.968597213192244,0.05175,0.0,0.0,0.0,0.0,13.724192545212603,-2.115640868035765,14.3,,56.80164217804668,0.5895369831155354,0.638982373543537,,classic,True
00-0035700,Josh Jacobs,RB,GB,6300,44132678,10.8035,10.8035,1.0,1.0686897376485536,11.545619749854733,NYJ,23.83,44.39,0.0,0.0,6.9162,statline_mc+recal_10_4b,5.642188244750208,20.03426274854919,0.0,0.0,0.0,5.66775,25.48555514597325,0.17975,2.06075,1.546,13.56016421467652,0.07075,7.093321936064977,4.452297813789756,15.4,,75.42179487179489,1.8058050511049597,4.131477749662343,,classic,True
00-0035640,DK Metcalf,WR,PIT,5200,44133016,14.0952,14.0952,1.0,0.8108229314597502,11.428714206375098,NE,18.08,41.5,1.0,1.0,7.4592,statline_mc+recal_10_4b,3.7705764038632372,22.6736794994192,0.0,0.0,0.0,0.0645,0.37840200382402417,0.0035,7.37925,4.18175,40.83937534804187,0.2605,10.17227773518659,1.2564364711885077,12.5,7.0,63.143676662320736,8.548148407249615,1.6629250490009981,,classic,True
00-0034351,Dallas Goedert,TE,PHI,4800,44133450,10.8405,10.8405,1.0,1.0462665371103967,11.342069385861317,TEN,23.33,39.5,1.0,1.0,6.8619,statline_mc+recal_10_4b,3.4618910552917908,22.390519300958918,0.0,0.0,0.0,0.0,0.0,0.0,4.81,3.269,41.77609487316685,0.33875,9.763109487316685,1.5789598985446318,13.0,6.0,74.49186886938566,11.611954730838166,1.834876715414201,,classic,True
00-0034348,Courtland Sutton,WR,DEN,5800,44133000,10.4263,10.4263,1.0,1.0799013379176319,11.259390020873976,JAX,24.08,45.44,1.0,1.0,7.3561,statline_mc+recal_10_4b,4.413252867689875,21.30268474665386,0.0,0.0,0.0,0.07175,0.5744172390171721,0.00275,4.81225,2.83775,36.99754949684726,0.24575,8.334196673586442,2.925193347287534,12.9,,78.76173402868318,2.104741210833059,4.167379355306418,,classic,True
00-0038559,Michael Wilson,WR,ARI,5400,44133008,13.5843,13.5843,1.0,0.8283130278795126,11.252089683738474,SEA,18.47,40.89,1.0,1.0,7.4189,statline_mc+recal_10_4b,4.421517791613777,21.38456073617459,0.0,0.0,0.0,0.0745,0.41729219459130595,0.00225,5.76725,3.64275,36.998453496408096,0.21925,8.94382456909994,2.308265114638534,13.5,,61.44889178617992,1.76736301721653,1.5051384712356775,,classic,True
00-0039919,Rome Odunze,WR,CHI,5500,44133006,9.6463,9.6463,1.0,1.1660064279841542,11.247670694183173,MIN,26.0,47.5,1.0,1.0,7.3593,statline_mc+recal_10_4b,4.4780684829832795,21.47503090918206,0.0,0.0,0.0,0.05675,0.4768844976385676,0.003,4.16625,2.58,38.28691492918093,0.21725,8.036129942681951,3.2115407515012215,11.8,,86.50376923076922,1.2323499186793336,6.571231262451784,,classic,True
00-0033921,Chris Godwin Jr.,WR,TB,5600,44133004,9.9564,9.9564,1.0,1.1175723148217356,11.12699239603309,CLE,24.92,41.5,1.0,1.0,7.6634,statline_mc+recal_10_4b,3.6517641414769693,22.44908165506943,0.0,0.0,0.0,0.54675,3.934781535018929,0.02475,4.5945,2.98175,39.688193407274596,0.2255,9.156297494229351,1.9706949018037392,9.6,,73.36773142112125,2.1754808059498156,3.0343375037209404,,classic,True
00-0040667,Matthew Golden,WR,GB,4700,44133036,10.3765,10.3765,1.0,1.0686897376485536,11.089251928180042,NYJ,23.83,44.39,1.0,1.0,8.4793,statline_mc+recal_10_4b,1.2810773121684367,25.89494899365959,0.0,0.0,0.0,0.04275,0.30644502846612687,0.0015,7.21275,4.2375,58.962626645441205,0.3275,12.627407167390732,-1.53815523921069,5.9,3.9,77.89524119947849,5.790396824680608,3.9602898612117987,,classic,True
00-0040730,RJ Harvey,RB,DEN,5200,44132710,10.2539,10.2539,1.0,1.0799013379176319,11.07321055810603,JAX,24.08,45.44,1.0,1.0,7.21,statline_mc+recal_10_4b,4.283017017007392,20.766606037977787,0.0,0.0,0.0,5.5545,25.79167706524017,0.1735,2.94075,2.277,19.225627218939692,0.081,8.485230428417987,2.5879801296880434,12.1,,79.65128205128204,2.6699914567147545,6.068636716010482,,classic,True
00-0040126,Colston Loveland,TE,CHI,5000,44133446,9.4376,9.4376,1.0,1.1660064279841542,11.004315439304376,MIN,26.0,47.5,1.0,1.0,5.9362,statline_mc+recal_10_4b,5.903291933319065,18.263808061829693,0.0,0.0,0.0,0.0,0.0,0.0,3.392,2.15675,25.835085773913196,0.21175,6.11350857739132,4.890806861913056,11.4,,93.39763448631905,2.353941135280359,5.579399499408874,,classic,True
00-0035659,Terry McLaurin,WR,WAS,5200,44133014,10.4416,10.4416,1.0,1.050302713207265,10.966866672362283,DAL,23.42,50.89,1.0,1.0,7.2036,statline_mc+recal_10_4b,4.263034660729695,21.17672991007898,0.0,0.0,0.0,0.056,0.39253195457748175,0.00175,4.5895,2.7575,36.703133455249876,0.22075,8.046316540982737,2.920550131379546,11.4,49.1,81.85788787483703,11.642201092173003,4.99988085484753,,classic,True
00-0033288,George Kittle,TE,SF,4600,44133452,8.3729,8.3729,1.0,1.3081695193960685,10.953121750399482,MIA,29.17,45.0,1.0,1.0,6.7525,statline_mc+recal_10_4b,3.6834923845351453,21.107760986863937,0.0,0.0,0.0,0.0,0.0,0.0,4.31875,2.74,38.783697372782264,0.316,8.755119737278227,2.198002013121256,13.8,,91.0974445018069,5.622465436804734,4.873322101037255,,classic,True
00-0037228,Jaylen Warren,RB,PIT,5400,44132700,13.3828,13.3828,1.0,0.8108229314597502,10.851050380551685,NE,18.08,41.5,1.0,1.0,7.401,statline_mc+recal_10_4b,3.2645264616462097,21.83173838955399,0.0,0.0,0.0,8.7745,30.73236863941085,0.18925,4.036,3.092,19.705687738672154,0.0895,10.0325556378083,0.8184947427433844,13.5,,60.603846153846156,2.078329153954485,1.0741706812220275,,classic,True
00-0038544,Quentin Johnston,WR,LAC,5000,44133024,9.5211,9.5211,1.0,1.1238508109724192,10.700334667696788,LV,25.06,43.5,1.0,1.0,7.8886,statline_mc+recal_10_4b,2.7337358562211667,22.34556653940404,0.0,0.0,0.0,0.06475,0.45197225294013654,0.00325,5.46675,3.1335,44.93936058425487,0.2795,9.7033832837195,0.9969513839772883,12.0,,77.39810951760104,2.1164146401019694,3.846155891486152,,classic,True
00-0040676,Cam Ward,QB,TEN,4900,44132589,14.6207,14.6207,1.0,0.7251663054039913,10.602403124267031,PHI,16.17,39.5,1.0,1.0,7.5133,statline_mc+recal_10_4b,3.5081495972776726,19.172067992292295,32.571,138.0331805414682,0.9705,3.276,9.906154516844783,0.10725,0.0,0.0,0.0,0.0,10.248692673343207,0.353710450923824,11.8,,45.77420051858254,0.43257833610850505,0.2906740293668878,,classic,True
00-0038996,Tucker Kraft,TE,GB,4900,44133448,9.9092,9.9092,1.0,1.0686897376485536,10.589873588994996,NYJ,23.83,44.39,1.0,1.0,6.4542,statline_mc+recal_10_4b,3.833108249854049,20.157578222000858,0.0,0.0,0.0,0.0,0.0,0.0,4.63975,3.0015,37.33015703066696,0.27325,8.592515703066695,1.9973578859283005,15.4,,81.82738771295818,3.75590452569671,2.8249153587202067,,classic,True
00-0041438,Carnell Tate,WR,TEN,5100,44133020,14.5788,14.5788,1.0,0.7251663054039913,10.572076835065408,PHI,16.17,39.5,1.0,1.0,7.1961,statline_mc+recal_10_4b,4.26046192522273,19.630206903182135,0.0,0.0,0.0,0.0865,0.3707755948580798,0.00275,5.797,3.5825,32.963837899275426,0.19975,8.31196134941335,2.260115485652058,0.0,,55.910365058670145,0.9508244397471073,1.0866387449840786,,classic,True
00-0034753,Mark Andrews,TE,BAL,4400,44133456,8.6424,8.6424,1.0,1.2171313252111517,10.518918230042376,NO,27.14,45.67,1.0,1.0,7.2549,statline_mc+recal_10_4b,1.249340867299455,23.589675777993662,0.0,0.0,0.0,0.0,0.0,0.0,5.763,3.84825,52.593275724053065,0.37175,11.734327572405306,-1.2154093423629302,7.7,,93.16823335054207,2.4570152091895348,5.504615760978587,,classic,True
00-0040242,Jacory Croskey-Merritt,RB,WAS,5500,44132696,9.9165,9.9165,1.0,1.050302713207265,10.415316411741946,DAL,23.42,50.89,1.0,1.0,7.7269,statline_mc+recal_10_4b,2.3469589903212893,23.08277704299566,0.0,0.0,0.0,10.27825,44.92817538534893,0.36325,1.72625,1.30825,10.015171077195319,0.05175,9.609834646254425,0.8054817654875208,8.7,,79.9974358974359,1.6269271503413794,6.262644359591086,,classic,True
00-0034869,Sam Darnold,QB,SEA,5400,44132581,10.2632,10.2632,1.0,1.0054563121309514,10.319225125434063,ARI,22.42,40.89,1.0,1.0,7.1654,statline_mc+recal_10_4b,5.448475389757883,16.5555026956376,13.51875,97.30113409944836,0.61075,0.96175,4.21120933801147,0.03275,0.0,0.0,0.0,0.0,6.6011662977790815,3.718058827654981,15.6,,57.115773552290406,0.5791424925581944,0.6534818929402076,,classic,True
00-0033537,Deshaun Watson,QB,CLE,4500,44132595,13.767,13.767,1.0,0.7435533298452798,10.236496002783557,TB,16.58,41.5,1.0,1.0,7.6415,statline_mc+recal_10_4b,2.256993370203341,19.7835603024988,29.95075,169.54886032459646,0.9745,3.475,11.99511339823992,0.11025,0.0,0.0,0.0,0.0,11.828715752807854,-1.592219750024297,0.0,,47.23167675021608,0.2592121038393183,0.32256604643885833,,classic,True
00-0040236,Kyle Monangai,RB,CHI,5300,44132702,8.7217,8.7217,1.0,1.1660064279841542,10.16950412436995,MIN,26.0,47.5,1.0,1.0,7.991,statline_mc+recal_10_4b,1.3861279043803045,23.58005312831812,0.0,0.0,0.0,7.33975,47.751490693368616,0.32125,2.19875,1.71025,15.361966697674005,0.0665,10.755845739104261,-0.5863416147343106,8.9,,83.60897435897436,0.96343526028431,8.696530872913481,,classic,True
00-0039811,MarShawn Lloyd,RB,GB,5300,44132704,9.5116,9.5116,1.0,1.0686897376485536,10.164986129492322,NYJ,23.83,44.39,1.0,1.0,7.0297,statline_mc+recal_10_4b,3.8698997186638113,19.304776681671303,0.0,0.0,0.0,7.95375,33.31243397193835,0.23875,1.461,1.06875,8.95363468041646,0.04825,7.197106865235481,2.9678792642568403,0.0,,73.62179487179489,1.0080236551796666,3.5078341227513343,,classic,True
00-0035261,Tony Pollard,RB,TEN,5300,44132706,13.9588,13.9588,1.0,0.7251663054039913,10.122425715647308,PHI,16.17,39.5,1.0,1.0,6.8199,statline_mc+recal_10_4b,4.383924563062068,18.24936380487072,0.0,0.0,0.0,9.41225,29.427976714717968,0.19375,2.244,1.65575,9.281170710447215,0.047,7.092414742516519,3.030010973130789,11.6,,53.973076923076924,0.5839543211719472,0.5878706735164203,,classic,True
00-0033293,Aaron Jones Sr.,RB,MIN,5100,44132714,10.4959,10.4959,1.0,0.9641976231407429,10.120102359581727,CHI,21.5,47.5,1.0,1.0,7.1163,statline_mc+recal_10_4b,3.774746067840618,19.376490018530816,0.0,0.0,0.0,8.15775,32.50673498069721,0.272,1.77625,1.3085,9.497843419380562,0.048,7.584457840007778,2.5356445195739497,10.0,18.2,73.59102564102564,8.340911365823269,3.4980357097939545,,classic,True
DST_TB,Buccaneers,DST,TB,3600,44133744,10.1105883405,10.1105883405,1.35688862595944,1.356890312383012,10.1105883405,CLE,24.92,41.5,,,5.9289,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1105883405,0.0,5.8,,73.95769230769231,5.451033406082086,9.347185671972538,,classic,True
00-0035704,Drew Lock,QB,SEA,4900,44132590,10.0412,10.0412,1.0,1.0054563121309514,10.096001113812834,ARI,22.42,40.89,1.0,1.0,7.4709,statline_mc+recal_10_4b,3.553501285092877,18.461633521413923,16.88975,128.79224786992546,0.76,1.8545,8.065858902153035,0.082,0.0,0.0,0.0,0.0,9.105025805012321,0.9909753088005129,0.0,,54.47532411408816,0.2925381632991032,0.5411580030291077,,classic,True
00-0041512,Jadarian Price,RB,SEA,5500,44132694,10.0408,10.0408,1.0,1.0054563121309514,10.095628257633791,ARI,22.42,40.89,1.0,1.0,7.4806,statline_mc+recal_10_4b,2.7876762956465546,21.033508522623208,0.0,0.0,0.0,8.85875,39.55491465458529,0.24075,2.17925,1.67225,12.158861086510875,0.06575,8.917377574109617,1.1782506835241744,0.0,6.7,63.339743589743584,1.4316904585348413,1.3774953043810652,,classic,True
DST_SF,49ers,DST,SF,3800,44133742,10.0706496885,10.0706496885,1.3515286705532967,1.4211775981876398,10.0706496885,MIA,29.17,45.0,,,5.8997,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0706496885,0.0,4.1,,77.82692307692307,9.45641479176361,12.097804843965946,,classic,True
00-0040784,Quinshon Judkins,RB,CLE,5400,44132698,13.3977,13.3977,1.0,0.7435533298452798,9.961937801311553,TB,16.58,41.5,1.0,1.0,6.8381,statline_mc+recal_10_4b,4.200401094677859,17.86373594623062,0.0,0.0,0.0,9.67325,28.372503521745113,0.20175,2.345,1.8125,9.818720727815396,0.05375,7.260122424956051,2.701815376355502,12.3,,57.06538461538462,1.1838221122767496,0.7786999994115168,,classic,True
DST_CAR,Panthers,DST,CAR,2700,44133757,9.9603273465,9.9603273465,1.3367228920953436,1.0974264087468457,9.9603273465,ATL,23.0,43.5,,,5.9486,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9603273465,0.0,5.9,,66.66153846153847,9.648656163986516,5.7469256596212634,,classic,True
00-0036139,Rico Dowdle,RB,PIT,4900,44132726,12.0986,12.0986,1.0,0.8108229314597502,9.809815997913487,NE,18.08,41.5,1.0,1.0,6.7476,statline_mc+recal_10_4b,3.9533635386498696,17.877339625393986,0.0,0.0,0.0,7.312,22.17626946418954,0.1585,3.469,2.486,14.735218592650552,0.0765,7.66114880568401,2.1486671922294773,12.7,,56.970512820512816,1.780379803977457,0.7720128177596142,,classic,True
00-0040867,Makai Lemon,WR,PHI,4600,44133042,9.3528,9.3528,1.0,1.0462665371103967,9.785473866726585,TEN,23.33,39.5,1.0,1.0,7.2924,statline_mc+recal_10_4b,3.3074805869495925,19.398668947678004,0.0,0.0,0.0,0.069,0.6414144986227913,0.0045,4.312,2.70475,33.65691640146215,0.22275,7.707333090008494,2.078140776718091,0.0,,65.25358539765318,1.064790298362982,1.8826689192191846,,classic,True
00-0034960,Jakobi Meyers,WR,JAX,4900,44133030,10.2089,10.2089,1.0,0.9579191269900589,9.779339095669599,DEN,21.36,45.44,1.0,1.0,6.957,statline_mc+recal_10_4b,4.15859068429755,18.631673954896428,0.0,0.0,0.0,0.4605,2.5295095227834508,0.0155,3.54625,2.26725,28.394697426659214,0.1885,6.748170694944267,3.031168400725332,10.5,,69.2264667535854,1.7951230088152481,2.3783080018890606,,classic,True
00-0041547,KC Concepcion,WR,CLE,4100,44133066,13.0384,13.0384,1.0,0.7435533298452798,9.69474856642172,TB,16.58,41.5,1.0,1.0,6.9903,statline_mc+recal_10_4b,3.5195714903692323,17.98836885798768,0.0,0.0,0.0,1.39275,5.982015081349271,0.028,4.99875,3.163,28.36543973106001,0.1655,7.9312454812409285,1.7635030851807922,0.0,,59.96877444589309,1.100741807210323,1.3796352815885538,,classic,True
00-0041052,Kaelon Black,RB,SF,4500,44132742,7.3537,7.3537,1.0,1.3081695193960685,9.619899691124138,MIA,29.17,45.0,1.0,1.0,8.2435,statline_mc+recal_10_4b,0.30149123773703046,24.055546116910847,0.0,0.0,0.0,10.2725,57.9193572648077,0.3555,1.32075,1.00875,10.252174057120842,0.053,10.751153132192856,-1.1312534410687185,0.0,,78.51153846153844,1.1373842767990563,5.471325629460762,,classic,True
00-0040663,Harold Fannin Jr.,TE,CLE,4100,44133458,12.8154,12.8154,1.0,0.7435533298452798,9.52892291246708,TB,16.58,41.5,1.0,1.0,5.5465,statline_mc+recal_10_4b,5.084938790669066,15.75833399207696,0.0,0.0,0.0,0.0,0.0,0.0,3.962,2.63275,20.308233816857165,0.15475,5.634573381685716,3.894349530781363,11.9,16.1,66.30565307176045,6.730000773102295,1.1336416935002271,,classic,True
DST_PHI,Eagles,DST,PHI,3700,44133743,9.52403031,9.52403031,1.2781697726892989,1.3912950760241396,9.52403031,TEN,23.33,39.5,,,5.6023,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52403031,0.0,7.8,,57.63461538461539,5.186290673946927,3.1483237619461506,,classic,True
00-0039424,Devaughn Vele,WR,NO,4200,44133064,11.3461,11.3461,1.0,0.8310038119440915,9.428655769387921,BAL,18.53,45.67,1.0,1.0,7.4673,statline_mc+recal_10_4b,2.1677698146993567,20.21515314841384,0.0,0.0,0.0,0.04775,0.23977346738382999,0.00175,5.805,3.76425,37.46842634509695,0.26975,9.417819981248078,0.010835788139843316,5.1,8.4,71.40273794002607,3.3460530967241215,2.7031162210395685,,classic,True
00-0039066,Michael Mayer,TE,LV,3600,44133474,11.2847,11.2847,1.0,0.8269676358472232,9.332086313498644,LAC,18.44,43.5,1.0,1.0,6.371,statline_mc+recal_10_4b,2.6014322324869563,18.581049482228174,0.0,0.0,0.0,0.0,0.0,0.0,5.85125,4.04975,33.113204086944116,0.25,9.020320408694412,0.3117659048042327,5.7,,69.98786783686111,1.9989103137725333,1.4078110580166716,,classic,True
00-0041523,Caleb Douglas,WR,MIA,3700,44133102,13.1148,13.1148,1.0,0.7099185290380446,9.310408363490808,SF,15.83,45.0,1.0,1.0,7.3558,statline_mc+recal_10_4b,2.4200905294277053,18.899066794989373,0.0,0.0,0.0,0.0545,0.2236423505072192,0.001,6.088,3.82,37.0409231835728,0.2065,9.014206553408004,0.29620181008280433,0.0,5.6,62.3705997392438,4.2916448510517435,1.588997026611177,,classic,True
00-0033555,Mack Hollins,WR,NE,4300,44133058,8.8415,8.8415,1.0,1.050302713207265,9.286201057444934,PIT,23.42,41.5,1.0,1.0,7.2131,statline_mc+recal_10_4b,2.746417943310898,19.37636094572056,0.0,0.0,0.0,0.06525,0.3943576164737291,0.0015,4.36175,2.7685,35.88178227009039,0.20775,7.904613988656412,1.381587068788522,8.3,,69.25345501955671,1.5948875147327224,2.382086671612413,,classic,True
00-0040719,Bhayshul Tuten,RB,JAX,5600,44132692,9.6133,9.6133,1.0,0.9579191269900589,9.20872246882681,DEN,21.36,45.44,1.0,1.0,7.5063,statline_mc+recal_10_4b,1.8830851092232987,19.90105496562737,0.0,0.0,0.0,10.44375,41.840844383777196,0.277,1.72125,1.319,10.789947704844087,0.04525,8.787079208862128,0.4216432599646822,5.9,,67.35641025641026,0.5986548010489449,1.9846019566079012,,classic,True
DST_BAL,Ravens,DST,BAL,3300,44133747,9.198955872,9.198955872,1.234543250408149,1.214098293540763,9.198955872,NO,27.14,45.67,,,5.9355,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.198955872,0.0,5.7,,77.71538461538461,5.911092354198417,12.008180439848362,,classic,True
00-0039146,Jayden Reed,WR,GB,4500,44133046,8.5973,8.5973,1.0,1.0686897376485536,9.18781810424622,NYJ,23.83,44.39,1.0,1.0,7.4057,statline_mc+recal_10_4b,2.200496034309114,19.684660853928534,0.0,0.0,0.0,0.04325,0.2363220365029749,0.00075,5.03225,2.9375,37.69249591442521,0.25075,8.506881795092816,0.6809363091534042,8.0,6.7,72.59863102998696,3.6589816147113323,2.900119420929895,,classic,True
00-0037263,Tyler Allgeier,RB,ARI,4900,44132724,11.0476,11.0476,1.0,0.8283130278795126,9.150908652690234,SEA,18.47,40.89,1.0,1.0,7.3174,statline_mc+recal_10_4b,2.338069780793015,18.98709489682298,0.0,0.0,0.0,11.2895,38.27800209868116,0.24625,1.9505,1.48875,10.07647830819048,0.04675,8.299448040687164,0.8514606120030699,7.2,,54.95256410256411,0.9429107611715705,0.6426185219722668,,classic,True
00-0038563,Tre Tucker,WR,LV,4500,44133044,10.9351,10.9351,1.0,0.8269676358472232,9.042978873147602,LAC,18.44,43.5,1.0,1.0,6.3005,statline_mc+recal_10_4b,4.58819701829947,15.415054120175824,0.0,0.0,0.0,0.05925,0.3937394013705964,0.0005,3.66925,2.21,23.045070564647002,0.1365,5.48138099660176,3.561597876545842,9.7,,60.06877444589309,1.0486592213329222,1.3877746992385853,,classic,True
00-0036158,J.K. Dobbins,RB,DEN,5000,44132720,8.3566,8.3566,1.0,1.0799013379176319,9.024350883889978,JAX,24.08,45.44,1.0,1.0,6.9883,statline_mc+recal_10_4b,3.158932307523794,18.229206473031923,0.0,0.0,0.0,8.11775,35.94868966671334,0.226,0.94525,0.70575,6.026225169457915,0.028,6.622991483617126,2.4013594002728524,12.2,,73.28461538461538,0.9070335688845111,3.401940851120463,,classic,True
00-0039893,Brian Thomas Jr.,WR,JAX,4800,44133032,9.3694,9.3694,1.0,0.9579191269900589,8.975102970952063,DEN,21.36,45.44,1.0,1.0,6.981,statline_mc+recal_10_4b,3.0854583902855226,17.480711682150353,0.0,0.0,0.0,0.065,0.3752230255695431,0.0025,3.9905,2.5615,32.029417238196906,0.1765,7.077464026376645,1.8976389445754185,9.9,,67.04426336375488,0.9177560664477016,2.0917988843579702,,classic,True
